fake,satirical,body
1,1,"Uber solta nota de agradecimento pelo início da cobrança de bandeira 2 de fim de ano. A tradicional “bandeira 2.
 tarifa de fim de ano com 20% de acréscimo no valor do quilômetro rodado pelos taxistas, parece ter agradado ao Uber. É tanta a empatia pela ação da concorrência que o aplicativo, através das suas mídias sociais, soltou nota de agradecimento a todos os taxistas do país.
“Parece piada. A concorrência já anda desleal e os caras dão mais esse tiro no pé? É como as greves. Sempre que eles param, a procura por Uber aumenta 800 por cento!.
 afirmou Cláudio Aires, usuário do Uber."
1,1,"Pato da Fiesp pede demissão após saber que quem o pagou foi o caixa 2 de Skaf. Citado na delação premiada da Odebrecht, o publicitário Duda Mendonça procurou a Procuradoria Geral da União para prestar depoimento e tentar uma delação dele próprio.
Um dos marqueteiros mais famosos do país e responsável pelas duas eleições de Lula, Mendonça também trabalhou para o empresário Paulo Skaf, presidente da Fiesp (Federação das Industrias do Estado de São Paulo). Skaf ficou famoso ao lançar a campanha em favor do impeachment de Dilma Rousseff e contra a corrupção chamada “Não vou pagar o pato”.
Enquanto trabalhou para a campanha de Skaf ao governo de São Paulo em 2014, Duda disse que recebeu dinheiro via caixa dois pago pela Odebrecht.
O pato amarelo de quatro metros de altura contratado por Skaf como símbolo da “luta contra a corrupção” pediu demissão imediatamente.
“Encontramos o pato com a cabeça enterrada no chão.
 disse um funcionário da Fiesp.
“Eu nunca fui muito ligado em contas, então nunca soube quem me pagava. Sabia que o dinheiro pingava. Quando vi que era meu próprio pai, com dinheiro de caixa dois, foi demais para mim. Pode-se dizer que estou f***** e mal pago..
M Zorzanelli"
1,1,"Bloco de paródia evangélica “Segura o Culto” estreará em Olinda em 2017. Quem costuma brincar o carnaval de Olinda já conhece a “Troça Carnavalesca Segurucu” (veja vídeo), que há quase 30 anos sustenta um dedo gigante feito de espuma realizando irreverentes perseguições anais. Em 2017, um grupo de amigos resolveu inovar e parodiar a troça.
Incomodados com fato de que em geral os pastores e seus seguidores são “fiscais de cu.
 em alusão à perseguição que sofrem os homossexuais por uma fração das igrejas evangélicas pelo Brasil, os estudantes de Engenharia Química Paulo de Tarso Filho e George Figueira Santos resolveram criar a “Troça Carnavalesca Segura o Culto”.
“A intenção do bloco é chamar a atenção da sociedade para a fiscalização que algumas igrejas evangélicas exercem sobre a vida particular do cidadão. Segura o culto é isso: frear os julgamentos das escolhas pessoais e intransferíveis!.
 afirmou Figueira.
As ideias de fantasias já começam a aparecer nas redes sociais. Foliões afirmam que sairão descabelados, orando por R$ 100 mil, esbravejando e escoltados em condução coercitiva pela PF em referência ao pastor Silas Malafaia. Outros planejam desfilar com camisas ensanguentadas e vendendo tijolos abençoados em homenagem ao apóstolo Valdemiro Santiago."
1,1,"Malafaia encontra o que Boechat o mandou procurar em canal infantil. O pastor Silas Malafaia segue na busca pelo que o jornalista Ricardo Boechat o mandou procurar há alguns dias, mas como tem acesso restrito à internet e por razões obvias os canais eróticos estão bloqueados em sua TV por assinatura, Malafaia tem tido uma certa dificuldade de encontrar o seu propósito.
Porém, na tarde de hoje, o pregador se deparou com algo bastante semelhante ao elemento procurado ao zapear canais e passar por um desenho da Peppa Pig em um canal infantil. Por um momento achou que sua missão de busca havia finalmente terminado, mas após um estudo mais aprofundado concluiu que o desenho não passava de uma porca com traços fálicos. Segue a caçada.
Entenda por que Malafaia se confundiu nessa matéria publicada aqui mesmo no Sensacionalista: http://sensacionalista.uol.com.br/2014/08/30/criadores-da-peppa-pig-revela-que-ela-nao-e-uma-porca-e-sim-um-penis/"
1,1,"Eduardo Cunha encena a Última Ceia, mas só com Judas. Sozinho ao centro de uma grande mesa (foto), Eduardo Cunha encenou ontem em Brasília o episódio bíblico da Última Ceia. Mas por falta de seguidores, a ceia acabou sendo reproduzida apenas com a presença de Judas Escariotes.
Cunha marcou a representação da Última Ceia no Congresso, mas como lá ninguém é santo, ninguém apareceu para participar da montagem.
Procurado por nossa reportagem, Jesus Cristo não quis se aprofundar na discussão. Mas questionado sobre sua ausência na ceia de Eduardo Cunha, Jesus apenas declarou: “não me representa”."
1,1,"Exclusivo: o que as autoridades não querem que você saiba sobre Zika. O correto é “peguei zika.
 “peguei a zika” ou “peguei o zika”? Existe um debate entre os linguistas. Barbosa Mello defende que a norma culta deve servir como uma trincheira para o idioma, enquanto Candido Barros defende que o linguajar evolui e, assim, conta a história do povo. Entre “eu peguei zika.
 “peguei o zika” e “peguei a zika.
 é mais culto você dizer: “eu me fodi”.
Todos os mosquitos aedes tem zika? O país inteiro preocupado com as pessoas e você aí se preocupando com a saúde de mosquito…,Existe risco de transmissão sexual do zika? Só para quem faz sexo. Ou seja: isso não inclui você.
E pelo beijo? Ler resposta acima. Poso pegar zika me masturbando? Pelo menos agora você está sendo sincero e fazendo perguntas condizentes com sua realidade. Você só pega zika se masturbando se usar um mosquito para se masturbar.
Sou dono de um ferro velho, como faço para me proteger? Evite Manitowoc. Por que o Flamengo agora sempre perde para o Vasco? Por que antigamente o time tinha Zico e agora tem Zika.
É verdade que o Zika vírus sofreu uma mutação? Cara, você não tem outro assunto não?"
1,1,"Hipsters de barba colorida são atacados por crianças na fila do algodão doce em parque de diversões. Um trio de amigos hipsters – os jovens sempre na vanguarda das tendências da moda – foi agredido na fila do algodão doce num parque de diversões da zona norte de São Paulo na tarde deste domingo (28).
Johnny Rezende, cabeleireiro, Guga Mann, vendedor de discos de vinil e Frank Attitude, mecânico de bicicletas sem marcha, foram hostilizados ao pegar a fila do algodão doce. “Alguém gritou: olha os fura-filas.
 disse Guga. “Era um grupo de crianças de uns oito, nove anos. Olharam para a gente e acho que confundiram as barbas com o algodão doce, porque eu estava segurando embaixo.
 disse Frank.
As crianças foram para cima do trio, que tentou se defender, sem sucesso. “Teve criança puxando minha barba, uma até arrancou um pedaço e pôs na boca.
 disse Johnny. Assim que a situação foi esclarecida, o trio bateu em retirada.
“Eu acho que foi infelicidade deles.
 disse o vendedor de algodão doce. “Não de serem confundidos com furadores de fila, mas infelicidade de serem hipsters e terem que entrar nessas modas.
M Zorzanelli"
1,1,"Limite de dados da banda larga faz dono de restaurante demitir último garçom que sabia senha do Wifi. O estabelecimento de franquias para o uso de banda larga proposto pelas operadoras já é quase uma realidade. De acordo com a nova realidade, o usuário terá a internet cortada ou reduzida a velocidades mínimas caso “estoure” o limite, que será entre algumas dezenas a algumas centenas de gigabytes.
Na nova realidade, um usuário que tiver uma conexão com limite de 10 GB poderá assistir a apenas dez episódios de série na Netflix por mês, ou assistir a 20 vídeos de Youtube.
Para se adaptar a essa nova realidade, um dono de restaurante já se precaveu: demitiu o último garçom que sabia a senha de Wifi.
“Eu na verdade fui demitindo aos poucos. Quando a banda larga passou a ficar mais cara, eu mandei um, depois outro… No começo eram seis que sabiam a senha, agora só tinha ficado o João.
 diz Ernesto Gonzalo, dono de restaurante. “Eu tento orientar, digo para dizer que esqueceu, mas esses mais antigos são teimosos, insistem nessa coisa velha de tratar bem o cliente, são daqueles que cometem o absurdo de levar o cafezinho junto com a conta sem deixar esperando..
Segundo Ernesto, fica mais barato demitir e arcar com os encargos trabalhistas do que chamar alguém para mudar a senha. “Primeiro, eu nem sabia que isso era possível. Segundo, que você chama um cara desses de assistência técnica aqui e no fim do dia ele te fez trocar computador, modem, roteador e cabo. Não vale a pena.
 refletiu."
1,1,"PF procurou Lula no sítio antes de ir para sua casa. A Polícia Federal fez buscas pelo ex-presidente Luiz Inácio Lula da Silva em seu suposto sítio em em Atibaia antes de seguir para a sua casa em São Paulo. De acordo com um agente envolvido na operação, os policiais acharam mais provável encontrar o ex-presidente no sítio, onde ele já esteve 111 vezes.
“Ele vive lá mas hoje não estava.
 disse um policial. De acordo com fontes na PF, o japonês da federal está estafado de tanto trabalhar. Lula hoje gravou o programa de TC Café com o Japonês."
1,1,"Branco e nulo, Alckmin comemora resultados do DataFolha. De acordo com a última pesquisa Datafolha, divulgado nesse domingo(10), em cenários sem Lula, cresce o número de eleitores sem candidato.
Assim que recebeu a notícia de que brancos e nulos estão subindo nas pesquisas, Geraldo Alckmin comemorou.
“Sempre fui criticado por não ter presença e carisma, mas parece que o jogo virou essa semana. Acredito que o debate está muito acolorado no Brasil e um candidato branco e nulo subir mas pesquisas é uma demonstração de amadurecimento do eleitor.
 disse Alckmin.
Em sua comemoração, Alckmin sorriu com o canto da boca e ergueu os braços por um milésimo de segundo."
1,1,"Chuva no RJ: Defesa Civil alerta para a necessidade de reunir um casal de cada espécie de animal. As fortes chuvas que atingem o Rio de Janeiro desde a noite de ontem provocaram vários pontos de alagamento pela cidade. Segundo a meteorologia ainda vem muita água por aí, portanto a Defesa Civil emitiu um alerta de dilúvio recomendando que sejam reunidos um casal de cada espécie de animal conhecido e guardados em uma arca.
Os cariocas, como sempre, já tiraram todas as roupas de frio do armário. Já é possivel ver camelôs vendendo gorros, cachecóis e luvas no centro do Rio. Chove tanto na cidade maravilhosa que a Prefeitura está pensando em transferir as provas de remo e canoagem dos Jogos Olímpicos de 2016 para a Avenida Brasil."
1,1,"Após temporada na Coreia, censura fará turnê no Brasil. A censura anunciou ontem que estará de volta ao Brasil. Ela, que não deixou saudades, saiu do país há quase cinco décadas mas está de volta com tudo. Uma emenda na reforma eleitoral adicionada na surdina permite a retirada de conteúdo da internet sem decisão judicial.
Em outro campo, a reedição da Lei Rouanet pode excluir projetos que tenham, entre outras coisas, deboche de crenças religiosas. O Ministério da Cultura, porém, disse que o texto ainda está sendo discutido.
“Eu achei que o país não me quisesse mais, mas pelo visto estão sentindo saudades. Então pode avisar que estou de volta. E não falem mal, porque senão eu mando apagar.
 disse a censura."
1,1,"Quarta de cinzas trará Doria como homenageado do carnaval. Após criar fama apagando todos os grafites da rua 23 de Maio, João Doria Junior, prefeito de São Paulo, será homenageado em todas as celebrações carnavalescas do país durante a quarta-feira de cinzas. O motivo da data se dá ao fato de que todas as obras de arte urbana foram cobertas por uma fria coloração acinzentada.
A ideia partiu do SINDIGREA (Sindicato das Agremiações Carnavalescas do Brasil) que viu em Doria um autêntico representante da frustrante quarta de cinzas.
“Quando vi a imagem dos grafites coloridos da avenida em São Paulo sendo impetuosamente apagados, enxerguei a metáfora do fim do carnaval de imediato! A quarta de cinza é isso: um Doria broxante que passa descolorindo o carnaval e todos nós voltando ao trabalho.
 afirmou Zé Pereira, presidente do SINDIGREA.
Nas prévias de Olinda já se pode escutar estrofes de paródia com a música “É de Fazer Chorar” de Luis Bandeira:
É de fazer chorar
quando o Doria aparece
e faz o picho acabar
ó prefeitinho ingrato
chega tão depressa
só pra acinzentar"
1,1,"Doceiras de bairro já mandam mais crianças para terapia do que divórcios. Um bolo da princesa Elza, de Frozen, acabará custando no mínimo 10 anos de terapia a uma pequena aniversariante. M, cujo nome não será divulgado, entrou em choque ao ver o bolo que seus pais encomendaram para sua festa. A menina caiu numa crise de choro, saiu correndo e está até agora embaixo da cama gritando “não, não”. O aniversário foi há um mês.
O caso é apenas um dos que chegam aos consultórios de terapia de todo o país. Hoje, doces e bolos ridículos já levam mais crianças aos terapeutas do que divórcios. “Nós temos visto muitos casos desse jeito. Parece que a restauradora italiana mudou de ramo e está fazendo bolos”.
Um dos casos mais polêmicos envolveu um bolo que era para ser de Peppe Pig e foi daquilo mesmo que você imagina quando pensa em Peppa Pig."
1,1,"Brasileiros comemoram aposentadoria expressa de Dilma. O Ministério do Desenvolvimento Social e Agrário vai apurar um suposto favorecimento à ex-presidente Dilma Rousseff (PT) no processo de concessão de sua aposentadoria, liberada em menos de 24 horas após a formalização do pedido, enquanto segurados enfrentam, em média, 74 dias para obter o mesmo benefício.
Enquanto isso, milhares de brasileiros festejam a rápida aposentadoria de Dilma, já que assim, ela terá mais tempo para se dedicar a outros projetos e manter-se longe da política. A ex-presidente planeja abrir, nos próximos meses, uma firma demolidora para continuar no ramo da quebradeira.
Na verdade, Dilma confidenciou a amigos que está adorando poder ficar um tempo sem ter o que fazer para se sentir como os 12 milhões de desempregados que ajudou a criar. E o melhor de tudo: terá tempo de sobra para se dedicar aos treinamentos e participar da próxima etapa do Mundial de Ciclismo.
“Ela tem se dedicado muito a não fazer nada durante oito 8 horas por dia e treinar na bicicleta por duas horas bem cedinho. E já percebemos que Dilma nunca foi tão feliz na vida. Só falta mesmo realizar mais tarde o sonho da demolidora própria para sua vida ficar incrível.
 revelou uma funcionária da ex-presidente, que pediu anonimato ao Sensacionalista."
1,1,"MST invade faixa olímpica e declara latifúndio improdutivo. Manifestantes do Movimento dos Sem Terra ocuparam hoje a faixa Olímpica na Barra da Tijuca no Rio e exigem uma reforma agrária. A via exclusiva para a chamada “família olímpica” passa o dia inteiro praticamente sem carros enquanto as outras pistas ao lado ficam completamente engarrafadas.
“É latifúndio improdutivo.
 disse um líder do MST.
Manifestantes a favor do PT disseram que hoje fizeram um ato na via com 2 milhões de pessoas. Muita gente já apelidou a faixa de Google Plus."
1,1,"COI estuda dar medalha de ouro a assaltante que ficar um mês sem roubar nas Olimpíadas de 2016. O Comitê Olímpico Internacional (COI) anunciou hoje que estuda recompensar com uma medalha de ouro os assaltantes que ficarem sem ‘trabalhar’ durante a realização dos Jogos Olímpicos no Rio de Janeiro em 2016. A medalha será idêntica àquela que os atletas recebem caso vençam os campeonatos de suas modalidades.
“Acho uma iniciativa justa porque o bandido também precisa se esforçar para largar sua atividade por um mês inteiro.
 disse John Robber, presidente do COI. “Isso é ter espírito olímpico. E sabemos que no Brasil os criminosos são levados muito a sério, frequentam a Câmara e o Senado e inclusive contam com a admiração dos intelectuais”.
Os bandidos que ficarem exatos 30 dias sem roubar, sequestrar, matar ou torturar estão automaticamente elegíveis para a medalha de ouro. Por enquanto, os criminosos estão divididos quanto à nova medida: alguns acham injustiça levar só uma medalha de ouro. “Com esse monte de gringo dando bobeira por aí, a gente poderia ganhar muito mais. Vamos negociar isso melhor.
 disse Nem da Rocinha.
Marcelo Z."
1,1,"Crivella espera levar ao menos 10% dos votos dos derrotados. Em primeiro lugar na votação do Rio de Janeiro, o candidato Marcelo Crivella (PRB), bispo da Igreja Universal, está confirmado no segundo turno das eleições – o que já vinha sendo mostrado pelas pesquisas de intenções de voto na cidade. Na próxima fase, Crivella já garante que levará ao menos 10% dos votos dos candidatos derrotados – um percentual a que ele e seus parceiros de Igreja já estão bastante acostumados.
“Estamos negociando que, no segundo turno, as urnas sejam substituídas por saquinhos de coleta de dízimo. Se conseguirmos, ao menos 10% já estão garantidos” afirma um assessor de Crivella, em meio às comemorações do primeiro lugar. “Tradição é tradição.
 afirma."
1,1,"Nova delação premiada vai esclarecer por que o apelido do empreiteiro José Aldemário Pinheiro é “Léo”. O procurador-geral da República, Rodrigo Janot, interrompeu a delação premiada do empreiteiro da OAS José Aldemário Pinheiro, o Léo Pinheiro, que vinha, há meses, encrencando muitos políticos de vários partidos, como PT, PSDB e PMDB. Os depoimentos, fortíssimos, deixaram mal o ex-presidente Lula e três principais candidatos na última eleição presidencial: Dilma, Aécio e Marina. Mas as delações foram interrompidas quando se soube que a OAS havia feito um favor para um ministro do STF.
Em meio à crise na Lava Jato, uma delação, de uma pessoa cujo nome ainda não foi informado, promete revelar um mistério que continua forte desde o começo da operação: por que o empreiteiro que se chama José Aldemário tem apelido de “Léo”.
“Zé” seria o mais normal. O fato de ser “Léo” acende muitos questionamentos que se referem ao cerne de todo o envolvimento da OAS com os políticos, do governo e fora dele. Ao mesmo tempo, lança uma pergunta que pode ratificar a anulação dos depoimentos do empreiteiro: é possível confiar em alguém que tem um apelido totalmente diferente de seu nome?"
1,1,"Globo Filmes anuncia biografia de Janaína Paschoal e atriz será Vanessa Gerbelli. Findo o impeachment, uma das mais importantes figuras na derrubada da corrupção e do comunismo no Brasil será homenageada com toda a justiça. Janaína Paschoal, líder religiosa e coautora da denúncia que levou ao impeachment, será biografada num documentário ficcional que realizar-se-á por esforços da Globo Filmes.
A atriz escolhida foi Vanessa Gerbelli por sua impressionante semelhança com Janaína, a heroína que emula as pregações de Ana Paula Valadão.
O restante do elenco ainda está sendo preparado. Entretanto, segundo furo do site Ego, Alexandre Frota fará ele mesmo, uma vez que já tem experiência com filmes de sacanagem. Fábio Assunção, por motivos não declarados, representará Aécio Neves. Zé do Caixão aceitou, após muita negociação, encarnar Temer. Kim Kataguiri será interpretado pelo ator mirim Luiz Felipe Mello. E Reynaldo Gianecchini viverá o juiz galã Sérgio Moro."
1,1,"Lula assume Ministério da Defesa e promete treinar exército bolivariano no Brasil. O rumor da assunção de Lula a um ministério do Governo Dilma acaba de se concretizar. Doravante, o ex-presidente assumirá o Ministério da Defesa, órgão de direção superior das Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica.
Mal foi empossado e Lula já se manifestou por redes sociais afirmando que instalará no país um conceito de exército já conhecido na América Latina: o Exército Bolivariano. A inspiração vem direto da Venezuela do ex-presidente Hugo Chávez. Segundo Lula, à guisa do programa Mais Médicos, que importou médicos cubanos, o programa “Mais Soldados” trará um numerário de combatentes venezuelanos para garantir a legitimidade da esquerda no país.
“Sempre tive admiração pela fiel força bolivariana do companheiro Chávez, que Deus o tenha! Minha primeira ação como ministro da defesa será destituir todos os altos cargos do exército nacional. Nomearei aqueles que acho competentes. O companheiro Vagner Freitas, presidente da CUT, que assegurou que pegaria em armas em nome da presidente Dilma, será nomeado Marechal do exército nacional.
 assegurou Lula.
Segundo Lula, o Exército Bolivariano do Brasil evitará um possível golpe constitucional de direita que, segundo ele, vem se desenhando no país desde que Bolsonaro, que será provavelmente perseguido, virou voz na política nacional.
“Há sujeitos que na minha administração serão automaticamente encarcerados, serão feitos presos políticos. A saber: Aécio Neves, Eduardo Cunha, Silas Malafaia, Geraldo Alckmin, Kim Kataguiri, Constantino Júnior, entre outras figuras deletérias da direita escandalosa. Sujeitos como Diogo Mainardi e Olavo de Carvalho que tratem de continuar auto-exilados.
 ameaçou Lula."
1,1,"Estado do Maranhão muda de nome para não ser ligado a Waldir Maranhão. Na tarde desta terça-feira, o deputado federal e palhaço Tiririca tirou seu tradicional bigode. O motivo: ele não queria ser mais confundido com o deputado e presidente da Câmara (e palhaço amador) Waldir Maranhão, que surpreendeu o país ao acatar recurso da Advocacia-Geral da União (AGU) e anular a sessão da Câmara que aprovou a admissibilidade do processo de impedimento da petista.”Ele fez uma brincadeira sem graça com país.
 explicou Tiririca, que votou a favor do impeachment e estava sendo comparado fisicamente a Maranhão.
Mas Tiririca não é o único a querer cortar qualquer tipo de ligação com o presidente da Câmara. O Estado do Maranhão aprovou uma medida em sua Assembleia Legislativa para mudar de nome. Sim, o estado também está insatisfeito e até o fim do mês deverá fazer um plebiscito para mudar de nome.
Um outro projeto vai questionar o uso de bigodes pelos políticos do estado. “Com político maranhense de bigode, nem o diabo pode.
 explica um assessor jurídico da Assembleia Maranhense."
0,1,"Indiano é preso acusado de furtar 120 TVs de hotéis nos últimos quatro meses. Um homem foi preso acusado de ter furtado mais de 120 TVs de hotéis no sul da Índia, nos últimos quatro meses.
A polícia afirmou que Vasudev Nanaiah era visto como um excelente hóspede e que, por isso, os hotéis se surpreenderam quando descobriram que ele era o autor dos furtos.
Nanaiah costumava se hospedar carregando uma mala bem grande. Ele foi pego furtando uma TV de um hotel em outubro, mas pagou fiança.
Desta vez, Nanaiah só foi pego porque o homem para quem tentou vender uma das TVs chamou a polícia.
O indiano foi preso e vai responder processo por furto. A justiça determinou que uma equipe avalie se Nanaiah sofre de algum transtorno psiquiátrico."
0,1,"Menor noivado da história? Homem pede mão de namorada e se casa com ela no mesmo dia. Durou o tempo de um jogo de futebol. Entre o momento em que foi pedida em casamento e hora que subiu ao altar para dizer sim e colocar a aliança na mão esquerda, passaram-se 90 minutos. Talvez tenha sido o noivado mais curto da história.
Essa é a história da americana Nicole Carfagna, de Nova York. No mês passado, ela estava em casa, quando notou que havia uma tenda armada com vários de seus parentes embaixo dela.
Lá dentro, o namorado dela, Danny Rios, apareceu, se ajoelhou, e, com a música do Coldplay favorita de Nicole tocando de fundo, pediu a mão da americana em casamento. Claro que a resposta foi sim.
Mas, ainda não era tudo o que o rapaz tinha para apresentar naquele dia. Logo em seguida ao pedido, ele propôs algo ainda mais surpreendente.
""Eu disse: 'se você quiser, sua mãe e eu escolhemos seu vestido e meu terno está aí. Podemos nos casar hoje à noite. Meu pai foi ordenado pela manhã e podemos ir para a cama hoje à noite com você como minha esposa.
 contou ao site Inside Edition.
Nicole topou na hora. Por seis anos, a americana sofreu de lupus e, hoje, acredita que se estressaria muito no planejamento do casamento. Por isso, poderia até mesmo ficar doente.
Com a ajuda das duas famílias, Rios planejou tudo e com apenas 90 minutos de noivado, se casou com Nicole."
0,1,"Motorista esquece de puxar freio de mão, e carro cai em piscina nos EUA. Uma motorista esqueceu de puxar o freio de mão, e seu carro acabou dentro de uma piscina no estado americano da Flórida. O marido dela e a filha do casal estavam dentro do carro, mas eles não se machucaram.
A polícia do condado de Okaloosa informou que o caso ocorreu na cidade de Crestview.
A família estava saindo de casa quando a mulher precisou voltar ao apartamento. Mas ela esqueceu de puxar o freio do carro, que começou a se mover e caiu na piscina.
O homem e a criança conseguiram sair do carro sem se machucar."
0,1,"Procurado por tráfico faz post no Facebook agradecendo a Deus por fuga de cerco da polícia. Maxwel Viana do Nascimento, de 33 anos, é procurado por tráfico de drogas em Rio Branco, no Acre, onde mora. Quando a polícia descobriu exatamente onde ele operava seu negócio de compra e venda de entorpecentes – uma casa no bairro Conquista -, achou a oportunidade perfeita para prendê-lo. Mas… Ele usou um carro e escapou do cerco da polícia.
Seria natural esperar que o suspeito desse um tempo de tudo para deixar a poeira baixar, certo? Errado. No mesmo dia, fez um post no Facebook agradecendo a Deus pelo seu “livramento.
 reproduzido pelo G1 com todos os erros de ortografia: “Deus sempre ta com migo (sic) não adianta o inimigo tenta mim Derrubar (sic) porque uma coisa que Deus saber (sic) e nosso coração e ele saber como eo (sic) meu… obrigado Deus livramento de hoje (sic)”
Em sua casa foram encontrados e apreendidos drogas, dinheiro, material para embalar entorpecentes e eletrodomésticos que auxiliam na operação. Foram presos Alexandro Pereira de Oliveira, de 38 anos, e Maria Ester Viana de Oliveira, de 33 anos, um casal que seria funcionário de Maxwel nos negócios ilícitos. Ele apagou o post, provavelmente alertado por alguém, mas deu tempo para a polícia tirar um print."
0,1,"Assaltante de banco usou dinheiro de roubo para comprar aliança de noivado. Um homem que roubou um banco em Ohio, nos Estados Unidos, usou o dinheiro do assalto para comprar uma aliança de noivado para a namorada. Pelo menos é isso o que afirma a polícia local.
Segundo o jornal ""The Hamilton-Middletown Journal-News.
 Dustin Pedersen, de 36 anos, foi preso acusado de roubar uma agência do banco Fifth Third Bank, em Trenton, no Estado de Ohio, no último dia 16 de dezembro.
De acordo com a polícia, o ladrão gastou US$ 4.500 (cerca de R$ 14,5 mil) em uma aliança horas após o assalto. No total, o bandido roubou US$ 8.800 (cerca de R$ 28,4 mil).
Pedersen só foi preso porque voltou a roubar uma agência bancária em um condado vizinho usando o mesmo chapéu que estava vestido quando assaltou em Trenton.
O rapaz nega ter roubado os bancos e disse que o homem que aparece nas câmeras de segurança apenas se parece muito com ele."
0,1,"Passageiro cansado de esperar desembarque sai de avião sobre a asa (VÍDEO). Um voo da Ryanair entre Londres, no Reino Unido, e Málaga, na Espanha, acabou de forma inusitada. Quando o avião, que já havia saído com atraso, estava esperando vaga para o desembarque no aeroporto espanhol quando um passageiro, impaciente, resolveu tomar as rédeas de seu destino.
Tudo aconteceu no primeiro dia deste ano, e talvez fosse uma resolução de réveillon não se submeter mais a regras de voo. O homem, que não teve o nome revelado, abriu a porta de emergência do avião e saiu andando pela asa. Segundo o Business Insider, ele ainda voltou para pegar sua mala e saiu de novo, aparentemente tentando criar coragem para pular dali. É possível ouvir risadas de dentro do avião.
O desembarque, que já estava meia hora atrasado, atrasou mais 40 minutos. Para os outros passageiros apenas. O responsável pelo incidente deixou o avião da maneira “careta.
 pela ponte, e foi entregue às autoridades espanholas. Abaixo, o vídeo feito pelo passageiro Fernando Del Valle Villalobos:"
0,1,"População prende prefeito pela perna para cobrá-lo sobre promessas não cumpridas. Não deve ser fácil ser prefeito da pequena San Buenaventura, na Bolívia. O povo de lá, uma população de 8 mil pessoas, tem uma relação muito estreita com seus governantes. Tanto que é comum cobrá-los com violência quando mentem ou não cumprem o que prometeram. Se a moda pega…
Javier Delgado, o prefeito em questão, foi preso pela perna em uma estrutura de madeira que parece uma guilhotina para dar satisfação sobre o que disse durante a campanha. Segundo o jornal El Deber, ele já teve que passar por isso em 2015 e 2016.
Ao jornal, ele afirmou que se submeteu ao protesto para poder dar sua versão dos fatos. Segundo disse, seria influência de notícias falsas e de poderosos que perderam espaço na administração. “Nós não estamos falando de pobretões, mas pessoas que têm muito dinheiro, que têm negócios, atividades econômicas e que perderam poder.
 disse.
Ele acabou sendo libertado algumas horas depois. Durante as horas de discussão, ainda teve o direito de fumar um cigarro e recebeu a companhia de um cão, que sentou-se ao seu lado, claramente alheio ao que estava acontecendo. Como já estava acostumado, Delgado resolveu não acionar a polícia."
0,1,"Policiais escondem viatura em shopping para dormir e acabam presos. Um oficial da Polícia Militar foi ao estacionamento de um shopping na Rua Alberto Bolliger, no Alto da Glória, em Curitiba, Paraná, averiguar a informação de que uma viatura estaria parada por lá há muito tempo. Eram 3h da manhã desta terça-feira, dia 3, horário estranho para uma viatura ficar imóvel, escondida.
Como apurou a Tribuna do Paraná, o estacionamento estava fechado para o público, e só havia um vigia tomando conta da cancela. O vigilante, assustado, confirmou a presença da viatura no pátio e abriu o portão para que o oficial entrasse para averiguar. O que ele encontrou?
Dois soldados da PM estavam dormindo na viatura, com os bancos reclinados. Ambos tiveram suas armas recolhidas e foram presos em flagrante, já que dormir em serviço é considerado crime militar na corporação. Vão ficar detidos no 20º Batalhão da PM."
0,1,"'Danny DeVito' de papelão acompanha aluna em baile escolar nos EUA. Uma estudante do ensino médio resolveu o problema da falta de convite e levou uma versão em papelão do ator Danny DeVito para um baile escolar no estado americano da Pensilvânia.
A TV local WHTM-TV relatou que Allison Closs levou ""Danny"" para o baile na escola na cidade de Carlisle na última sexta (11). Ela encaixou ""Danny"" em um carrinho puxado por uma corda."
